FT_TURNO;TU_SEMI_TURNO;N_FECHA_SMTU;CUBA;POTSTATE;AGEBSQ;POTAGE;ALF3;ALF3C;ALF3D;AMALF3;AMBB;AMCAF2;AMCRY;AMNA2CO3;CAF2;CAF2D;CNMVTC;DICA;DOBS;DPFC;DPFP;DTEA;DTEAI;DTEAR;ECMP_MT;ECMR_MP;HB;HBC;HBD;HM;HMC;HMD;IACHBDE;IACHMDE;IACKADE;IACRCDE;IACTADE;IASSDE;IMM;KALIM;LIF;LIFD;MAN;MBLAJOU;MBLC;MBLCOUL;MCDAAP;MCDALF3;MCDASP;MCDBB;MMCEX;MMCNO;MMCT;MMTHE;MPESON;MRDM;MTALF3;MTBB;NBTEAR;NCAL;NCFAIN;NCFOIN;NCHGA;NDAL2O3;NDALF3;NDBB;NDEFEX;NDLIAI;NDPFC;NDPFP;NDTEAI;NDTEAR;NIANO;NINPR;NP2CDP;NPEV;NPFLO;NPIPC;NRECOV;NRTICA;NSSALLO;NTEA;NTEAIB;NTEAIE;NTEAII;NTEAIM;NTEAIR;PEV;RC;RKM;RPL;RPLCAT;RRM;RTH;RTICA;RUAV;RUCC;RUCD;RUCV;SEA;SOUSAL;SURCH;TB;TBC;TBD;TFAIN;TFE;TFED;TFOIN;TNA;TP;TSI;TSID;TXTAL;UMM;VERANOC;WRMI;BRDONE;HCDONE;HODONE;STUPD;DPEA;UPEA;RUAVD;V_RS;CNREG;V_PPL;CUPEA;V_PPT;NCUPEA;V_PPR;NP2SEX;NUMCAI;NUMBSQ;EVOLSTATE;EVOLAGE;IEVOL;QUINT;TEFAL;MNA2C;TFDCAI;ECTFDCAI;ECDIAN;MBLTHE;V_EMPASTAMIENTO;V_APARTAMIENTO;M_CUBA_MADRE;FH_CUBA_MADRE;V_PENDIENTE_FE;INDSHT;C_SERIE;V_AL_CALC;IPS;I_SMTURNO;N_FASECHGA;CODMBQ;SN_SAVOIE;V_ULT_P;V_ULT_NA;C_DETE_CATODO;K_TURNOS_DETE_CATODO;SN_REAR_CON_METAL;V_TFLUO;V_ULT_CU;K_COL_METAL_PUENTE;K_AGR_METAL_PUENTE;N_PUENTE_METAL;V_ACD;V_ULT_V;V_ULT_TI;V_ULT_GA;SMRWFC;MI_EA;ENERGIA_EA;MI_BLOCK_A1;MI_BLOCK_A2;MI_BLOCK_A3;MI_BLOCK_A4
16/5/2026 00:00;5;2026051635;7076;3;3881,6667;3881,6667;;12,1;13,4;;;;;;;5,1;16;;14400;;;;;;0;0;;18;19;;21;23;1;1;1;1;1;1;224476,4518;100;;;0;;;;;;;;;2700;2685;2700;2700;10,2;;;;;0;0;0;543;5;0;0;0;0;0;0;0;0;0;3;3;0;0;0;;0;0;0;0;0;0;0;141,3333;0;11,8778;0,25;;11,9356;0,08;;;0,37;1,92;;0;30,5709;11;;957;953;0;927;927;0;26;28;522;522;0;4,3297;;76;0;;0;1;;;;11,32;7;161;0;117;0;94;1;320;2;;;0;60;;;;;;;0;2;N;16/5/2026 22:15;96;;D;99,84;224500;59278;3;CBN8;N;28;26;;;;1,46;3;1440;;6;3,81;52;37;129;0;0;0;0;0;0;0
16/5/2026 00:00;6;2026051636;7076;3;3881,8333;3881,8333;;12,1;13,4;;;;;;;5,1;31;;14399;40;;;;;;;;18;19;;21;23;1;1;1;1;1;1;224475,9272;100;;;0;;;;;;;;;;;;;10,2;;;;;3;2;0;532;4;0;0;0;1;0;0;0;0;0;2;2;0;0;0;;0;0;0;0;0;0;0;104,5;0;11,7715;0,25;;11,8268;0,08;;;0,37;1,92;;0;21,8045;11;;957;953;6,2504;;927;0;;;;522;0;4,3053;;74;0;;0;0;;;;11,32;14;161;0;117;0;94;2;320;2;;;0;60;;;;;;;0;2;N;17/5/2026 02:15;96;;D;99,84;224500;59279;4;CBN8;N;28;26;1;16396;;1,46;3;1180;;6;3,74;52;37;129;0;0;0;0;0;0;0
17/5/2026 00:00;1;2026051711;7076;3;3882;3882;;12,1;13,4;;;;;;;5,1;5;;14400;;19,5;;;;;;17;18;17;22;21;22;1;1;1;1;1;1;224471,0625;100;;;0;;;;;;;;;;;2300;;10,2;;;;;0;0;0;486;4;0;0;0;0;2;0;0;0;0;1;1;0;0;0;;0;0;0;0;0;0;0;123;0,3929;12,0692;0,25;;12,1155;-0,0138;;;0,37;1,92;;0;11,9342;11;966;957;966;0;882;882;0;32;16;497;497;0;4,3701;;52;0;;0;1;;;;11,32;5;161;0;117;0;94;0;320;2;;;0;60;;;;;;;0;2;N;17/5/2026 06:15;-140;;D;99,84;224500;59280;5;CBN8;N;16;32;1;16396;;1,46;3;;;;3,99;52;36;126;0;0;0;0;0;0;0
17/5/2026 00:00;2;2026051712;7076;3;3882,1667;3882,1667;;12,1;13,4;;;;;;;5,1;7;;14399;;15;;;;;;;18;17;;21;22;1;1;1;1;1;1;224476,7954;100;;;0;;;;;;;;;;;2300;;10,2;;;;;0;0;0;543;6;0;0;0;0;1;0;0;0;0;3;3;0;1;1;;0;0;0;0;0;0;0;142;0,2181;11,7381;0,25;;11,846;-0,17;;;0,37;1,92;;0;20,442;11;;957;966;0;;882;0;;;;497;0;4,3096;1,6;56;0;;0;1;;;;11,32;4;161;0;117;0;94;1;320;2;;;0;60;;;;;;;0;1;N;17/5/2026 10:15;-140;;D;99,84;224500;59281;6;CBN8;N;16;32;1;16397;;1,46;3;;;;3,81;52;36;126;0;0;0;0;0;0;0
17/5/2026 00:00;3;2026051723;7076;3;3882,3333;3882,3333;;12,1;13,4;;;;;;;5,1;20;;14401;;;;;;;;;18;17;;21;22;1;1;1;1;1;1;224474,8263;100;;;0;;;;;;;;;;;2300;;10,2;;;;;0;0;1;527;6;0;0;0;0;0;0;0;0;0;3;3;0;0;0;;0;0;0;0;0;0;0;170,3333;0;11,7176;0,25;;11,8091;-0,17;;;0,37;1,92;;0;14,8008;11;;957;966;0;923;923;0;56;10;511;511;0;4,3013;;65;0;;0;1;;;;11,32;10;161;0;117;0;94;0;320;2;;;0;60;;;;;;;0;1;N;17/5/2026 14:15;177;;D;99,84;224500;59282;0;CBN8;N;10;56;1;16397;;1,46;1;;;;3,79;49;35;125;0;0;0;0;0;0;0
17/5/2026 00:00;4;2026051724;7076;3;3882,5;3882,5;;12,1;13,4;;;;;;;5,1;16;;14400;;24;;;;;;;18;17;;21;22;1;1;1;1;1;1;224479,2694;100;;;0;;;;;;;;;;;2300;;10,2;;;;;0;0;0;453;3;0;0;0;0;2;0;0;0;0;1;1;0;0;0;;0;0;0;0;0;0;0;101;0;12,1238;0,25;;12,2558;-0,17;;;0,37;1,92;;0;16,1148;11;;957;966;0;;923;0;;;;511;0;4,4016;;60;0;;0;1;;;;11,32;7;161;0;117;0;94;0;320;2;;;0;60;;;;;;;0;1;N;17/5/2026 18:15;177;;D;99,84;224500;59283;1;CBN8;N;10;56;1;16398;;1,46;1;;;;4,08;49;35;125;0;0;0;0;0;0;0
17/5/2026 00:00;5;2026051735;7076;3;3882,6667;3882,6667;;12,1;13,4;;;;;;;5,1;7;;14399;;17;;;;;;;18;17;;21;22;1;1;1;1;1;1;224476,0525;100;;;2,6875;;;;;;;;;;;2300;;10,2;;;;;0;0;0;464;6;0;0;0;0;1;0;0;0;0;3;3;0;0;0;;0;0;0;0;0;0;0;141,3333;0;11,95;0,25;;12,0568;-0,17;;;0,37;1,92;;0;31,681;11;;957;966;0;936;936;0;49;18;517;517;0;4,3569;;67;1;;0;1;;;;11,32;4;161;0;117;0;94;0;320;2;;;0;60;;;;;;;0;1;N;17/5/2026 22:15;32;;D;99,84;224500;59284;2;CBN8;N;18;49;;;;1,46;3;;;;3,95;55;38;127;0;0;0;0;0;0;0
17/5/2026 00:00;6;2026051736;7076;3;3882,8333;3882,8333;;12,1;13,4;;;;;;;5,1;18;;14400;;;;;;;;;18;17;;21;22;1;1;1;1;1;1;224475,191;100;;;0;;;;;;;;;;;2300;;10,2;;;;;0;0;0;524;6;0;0;0;0;0;0;0;0;0;4;3;0;0;0;;0;0;0;0;0;0;0;176;0;11,7791;0,25;;11,8849;-0,17;;;0,37;1,92;;0;24,2366;11;;957;966;0;;936;0;;;;517;0;4,3183;;85;0;;0;0;;;;11,32;5;161;0;117;0;94;0;320;2;;;0;60;;;;;;;0;1;N;18/5/2026 02:15;32;;D;99,84;224500;59285;3;CBN8;N;18;49;1;16399;;1,46;3;;;;3,84;55;38;127;0;0;0;0;0;0;0
18/5/2026 00:00;1;2026051811;7076;3;3883;3883;;12,1;13,4;;;;;;;5,1;9;;14400;;;;;;-300;0;;18;17;;21;22;1;1;1;1;1;1;224475,4359;100;;;0;;;;;;;;;2000;2031;2300;2000;10,2;;;;;3;2;0;575;6;0;0;0;0;0;0;0;0;0;4;2;0;0;0;;0;0;0;0;0;0;0;242,5;0;11,6111;0,25;;11,6862;-0,17;;;0,37;1,92;;0;21,2174;11;;957;966;8,3333;937;937;8,3333;62;19;505;505;0;4,2737;;132;0;;0;1;;;;11,32;5;161;0;117;0;94;1;320;2;;;0;60;;;;;;;0;1;N;18/5/2026 06:15;3;;D;99,83;224500;59286;4;CBN8;N;19;62;1;16399;;1,46;3;2000;;6;3,71;56;37;128;0;0;0;0;0;0;0
18/5/2026 00:00;2;2026051812;7076;3;3883,1667;3883,1667;;12,1;13,4;;;;;;;5,1;11;;14400;22;;;;;;;;18;17;;21;22;1;1;1;1;1;1;224476,4845;100;;;0;;;;;;;;;;;;;10,2;;;;;8;5;0;548;5;0;0;0;1;0;0;0;0;0;2;1;0;0;0;;0;0;0;0;0;0;0;184;0;11,5658;0,25;;11,6829;-0,17;;;0,37;1,92;;0;12,5912;11;;957;966;21,5694;;937;9,0694;;;;505;0;4,273;;120;0;;0;1;;;;11,32;11;161;0;117;0;94;1;320;2;;;0;60;;;;;;;0;1;N;18/5/2026 10:15;3;;D;99,83;224500;59287;5;CBN8;N;19;62;1;16400;;1,46;3;;;;3,71;56;37;128;0,0585;0;0;0;0;0;0
18/5/2026 00:00;3;2026051823;7076;3;3883,3333;3883,3333;14,68;12,1;14,68;;;;;;6,86;6,86;20;;14400;;18;;;;;;16;18;16;23;21;23;1;1;1;1;1;1;224477,8287;100;;;0;;;;;;;;;;;2700;;10,2;;;;;0;0;0;508;5;0;0;0;0;1;0;0;0;0;3;3;0;0;0;;0;0;0;0;0;0;0;182,6667;0;11,853;0,25;;11,9496;0,0387;;;0,37;1,92;;0;14,9606;11;951;957;951;36,7639;902;902;36,7639;95;15;484;484;0;4,3329;;86;0;;0;1;;;;11,32;10;161;0;117;0;94;0;320;2;;;0;60;;;;;;;0;1;N;18/5/2026 14:15;-111;;D;99,83;224500;59288;6;CBN8;N;15;95;1;16400;;1,43;6;;;;3,81;53;36;121;0,1133;0;0;0;0;0;0
18/5/2026 00:00;4;2026051824;7076;3;3883,5;3883,5;;12,1;14,68;;;;;;;6,86;3;;14399;;16;;;;;;;18;16;;21;23;1;1;1;1;1;1;224476,3754;100;;;0;;;;;;;;;;;2700;;10,2;;;;;2;0;0;554;6;0;0;0;0;1;0;0;0;0;3;2;0;0;1;;0;0;0;0;0;0;0;187;0;11,82;0,25;;11,883;0,13;;;0,37;1,92;;0;16,9675;11;;957;951;8,3339;;902;0;;;;484;0;4,3179;1,4;88;0;;0;1;;;;11,32;2;161;0;117;0;94;1;320;2;;;0;60;;;;;;;0;2;N;18/5/2026 18:15;-111;;D;99,83;224500;59289;7;CBN8;N;15;95;1;16401;;1,43;6;;;;3,76;53;36;121;0;0;0;0;0;0;0
18/5/2026 00:00;5;2026051835;7076;3;3883,6667;3883,6667;;12,1;14,68;;;;;;;6,86;8;;14399;;;;;;;;;18;16;;21;23;1;1;1;1;1;1;224476,7334;100;;;0;;;;;;;;;;;2700;;10,2;;;;;0;0;1;521;5;0;0;0;0;0;0;0;0;0;3;3;0;0;0;;0;0;0;0;0;0;0;203,3333;0;12,0176;0,25;;12,0996;0,13;;;0,37;1,92;;0;17,4664;21;;957;951;0;916;916;0;89;14;477;477;0;4,3665;;81;0;;0;1;;;;11,32;4;161;0;117;0;94;0;320;2;;;0;60;;;;;;;0;2;N;18/5/2026 22:15;42;;D;99,83;224500;59290;0;CBN8;N;14;89;;;;1,43;3;;;;3,82;52;36;119;0;0;0;0;0;0;0
18/5/2026 00:00;6;2026051836;7076;3;3883,8333;3883,8333;;12,1;14,68;;;;;;;6,86;10;;14400;;17,5;;;;;;;18;16;;21;23;1;1;1;1;1;1;224478,4762;100;;;0;;;;;;;;;;;2700;;10,2;;;;;0;0;0;546;2;0;0;0;0;2;0;0;0;0;2;1;0;0;0;;0;0;0;0;0;0;0;189;0;12,4255;0,25;;12,551;0,13;;;0,37;1,92;;0;9,5238;21;;957;951;0;;916;0;;;;477;0;4,4679;;68;0;;0;0;;;;11,32;6;161;0;117;0;94;1;320;2;;;0;60;;;;;;;0;2;N;19/5/2026 02:15;42;;D;99,83;224500;59291;1;CBN8;N;14;89;1;16402;;1,43;3;;;;4,1;52;36;119;0;0;0;0;0;0;0
19/5/2026 00:00;1;2026051911;7076;3;3884;3884;;12,1;14,68;;;;;;;6,86;9;;14400;;;;;;;;;18;16;;21;23;1;1;1;1;1;1;224478,1552;100;;;0;;;;;;;;;;;2700;;10,2;;;;;0;0;0;489;4;0;0;0;0;0;0;0;0;0;3;3;0;0;0;;0;0;0;0;0;0;0;147,6667;0;12,2536;0,25;;12,3239;0,13;;;0,37;1,92;;0;35,5828;21;;957;951;0;1002;1002;0;72;23;486;486;0;4,4169;;71;0;;0;1;;;;11,32;3;161;0;117;0;94;0;320;2;;;0;60;;;;;;;0;2;N;19/5/2026 06:15;250;;D;99,82;224500;59292;2;CBN8;N;23;72;1;16402;;1,43;3;;;;3,96;53;37;125;0;0;0;0;0;0;0
19/5/2026 00:00;2;2026051912;7076;3;3884,1667;3884,1667;;12,1;14,68;;;;;;;6,86;12;;14400;;;;;;;;;18;16;;21;23;1;1;1;1;1;1;224477,7037;100;;;0;;;;;;;;;;;2700;;10,2;;;;;0;0;0;578;4;0;0;1;0;0;0;0;0;0;4;1;0;0;0;;0;0;0;0;0;0;0;167;0;12,0913;0,25;;12,1593;0,13;;;0,3785;1,92;;0;20,5882;;;957;951;0;;1002;0;;;;486;0;4,3799;;71;0;;0;1;;;;11,32;4;161;0;117;0;94;1;320;2;;;0;60;;;;;;;0;2;N;19/5/2026 10:15;250;;D;99,82;224500;59293;3;CBN8;N;23;72;1;16403;;1,43;3;;;;;53;37;125;0;0;0;0;0;0;0
19/5/2026 00:00;3;2026051923;7076;3;3884,3333;3884,3333;;12,1;14,68;;;;;;;6,86;9;;14399;;;;;;0;-60;;18;16;;21;23;1;1;1;1;1;1;224476,9257;100;;;0;;;;;;;;;2640;2640;2700;2700;10,2;;;;;0;0;0;579;4;0;0;0;0;0;0;0;0;0;4;4;0;0;0;;0;0;0;0;0;0;0;187,75;0;11,9213;0,25;;12,0141;0,13;;;0,38;1,92;;0;17,962;;;957;951;0;967;967;0;91;15;484;484;0;4,3473;;60;0;;0;1;;;;11,32;3;161;0;117;0;94;1;320;2;;;0;60;;;;;;;0;2;N;19/5/2026 14:15;-112;;D;99,82;224500;59294;4;CBN8;N;15;91;1;16403;;1,43;3;2600;;10;;51;37;120;0;0;0;0;0;0;0
19/5/2026 00:00;4;2026051924;7076;3;3884,5;3884,5;;12,1;14,68;;;;;;;6,86;18;;14401;19;;;;;;;;18;16;;21;23;1;1;1;1;1;1;224476,625;100;;;0;;;;;;;;;;;;;10,2;;;;;0;0;0;546;4;0;0;0;1;0;0;0;0;0;2;2;0;0;0;;0;0;0;0;0;0;0;159,5;0;11,83;0,25;;11,8601;0,13;;;0,38;1,92;;0;16,6667;;;957;951;0;;967;0;;;;484;0;4,3128;;78;0;;0;1;;;;11,32;11;161;0;117;0;94;1;320;2;;;0;60;;;;;;;0;2;N;19/5/2026 18:15;-112;;D;99,82;224500;59295;5;CBN8;N;15;91;1;16404;;1,43;3;;;;;51;37;120;0;0;0;0;0;0;0
19/5/2026 00:00;5;2026051935;7076;3;3884,6667;3884,6667;;12,1;14,68;;;;;;;6,86;14;;14398;;;;;;;;17;18;17;23;21;23;1;1;1;1;1;1;224476,339;100;;;0;;;;;;;;;;;2700;;10,2;;;;;1;1;0;683;3;0;0;0;0;0;0;0;0;0;3;2;0;0;0;;0;0;0;0;0;0;0;211,5;0;11,8066;0,25;;11,9696;0,1066;;;0,38;1,92;;0;14,9341;;956;957;956;0;963;963;0;67;14;476;476;0;4,3373;;75;0;;0;1;;;;11,32;6;161;0;117;0;94;3;320;2;;;0;60;;;;;;;0;2;N;19/5/2026 22:15;-12;;D;99,82;224500;59296;6;CBN8;N;14;67;;;;1,43;3;;;;;51;37;119;0;0;0;0;0;0;0
19/5/2026 00:00;6;2026051936;7076;3;3884,8333;3884,8333;;12,1;14,68;;;;;;;6,86;23;;14401;;41;;;;;;;18;17;;21;23;1;1;1;1;1;1;224477,9028;100;;;0;;;;;;;;;;;2700;;10,2;;;;;4;3;0;485;4;0;0;0;0;1;0;0;0;0;1;1;0;0;1;;0;0;0;0;0;0;0;162;0,3336;12,0536;0,25;;11,9466;0,02;;;0,38;1,92;;0;16,2887;;;957;956;16,6725;;963;16,6725;;;;476;0;4,3322;2;102;0;;0;0;;;;11,32;15;161;0;117;0;94;1;320;2;;;0;60;;;;;;;0;2;N;20/5/2026 02:15;-12;;D;99,82;224500;59297;7;CBN8;N;14;67;1;16405;;1,43;3;;;;;51;37;119;0;0;0;0;0;0;0
20/5/2026 00:00;1;2026052011;7076;3;3885;3885;;12,1;14,68;;;;;;;6,86;13;;14400;;13;;;;;;;18;17;;21;23;1;1;1;1;1;1;224475,1007;100;;;0;;;;;;;;;;;2700;;10,2;;;;;0;0;1;502;4;0;0;0;0;1;0;0;0;0;1;1;0;0;0;;0;0;0;0;0;0;0;167;0,56;12,455;0,25;;12,5543;0,02;;;0,38;1,92;;0;26,6932;;;957;956;0;1024;1024;0;63;16;503;503;0;4,4686;;78;0;;0;1;;;;11,32;9;161;0;117;0;94;0;320;2;;;0;60;;;;;;;0;2;N;20/5/2026 06:15;418;;D;99,82;224500;59298;0;CBN8;N;16;63;1;16405;;1,43;3;;;;;54;38;126;0;0;0;0;0;0;0
20/5/2026 00:00;2;2026052012;7076;3;3885,1667;3885,1667;;12,1;14,68;;;;;;;6,86;8;;14399;;30;;;;;;;18;17;;21;23;1;1;1;1;1;1;224476,3456;100;;;0;;;;;;;;;;;2700;;10,2;;;;;0;0;0;377;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;;0,46;12,7873;0,25;;12,7822;0,02;;;0,38;1,92;;0;19,6286;;;957;956;0;;1024;0;;;;503;0;4,5198;;58;0;;0;1;;;;11,32;4;161;0;117;0;94;0;320;2;;;0;60;;;;;;;0;2;N;20/5/2026 10:15;418;;D;99,82;224500;59299;1;CBN8;N;16;63;1;16406;;1,43;3;;;;;54;38;126;0;0;0;0;0;0;0
20/5/2026 00:00;3;2026052023;7076;3;3885,3333;3885,3333;;12,1;14,68;;;;;;;6,86;14;;14401;;;;;;;;;18;17;;21;23;1;1;1;1;1;1;224479,8444;100;;;0;;;;;;;;;;;2700;;10,2;;;;;0;0;0;469;5;0;0;0;0;0;0;0;0;0;3;3;0;0;0;;0;0;0;0;0;0;0;122,3333;0,36;12,5136;0,25;;12,536;0,02;;;0,38;1,92;;0;43,0704;;;957;956;0;;1024;0;;;;503;0;4,4645;;57;0;;0;1;;;;11,32;4;161;0;117;0;94;0;320;2;;;0;60;;;;;;;0;2;N;20/5/2026 14:15;-112;;D;99,83;224500;59300;2;CBN8;N;23;42;1;16406;;1,43;3;;;;;50;37;122;0;0;0;0;0;0;0
20/5/2026 00:00;4;2026052024;7076;3;3885,5;3885,5;;12,1;14,68;;;;;;;6,86;2;;14398;;;;;;;;;18;17;;21;23;1;1;1;1;1;1;224479,7527;100;;;0;;;;;;;;;;;2700;;10,2;;;;;0;0;0;540;5;0;0;0;0;0;0;0;0;0;3;2;0;0;0;;0;0;0;0;0;0;0;115,5;0,2706;12,2534;0,25;;12,3656;0,02;;;0,38;1,92;;0;31,1111;;;957;956;0;984;984;0;42;23;501;501;0;4,4263;;61;0;;0;1;;;;11,32;1;161;0;117;0;94;1;320;2;;;0;60;;;;;;;0;2;N;20/5/2026 18:15;-112;;D;99,83;224500;59301;3;CBN8;N;23;42;1;16407;;1,43;3;;;;;50;37;122;0;0;0;0;0;0;0
20/5/2026 00:00;5;2026052035;7076;3;3885,6667;3885,6667;;12,1;14,68;;;;;;;6,86;6;;14401;;;;;;;;;18;17;;21;23;1;1;1;1;1;1;224475,4949;100;;;0;;;;;;;;;;2660;2700;;10,2;;;;;0;0;0;478;5;0;0;0;0;0;0;0;0;0;4;4;0;2;0;;1;0;0;0;0;0;0;134,75;0,0313;11,8443;0,25;;11,8961;0,02;;;0,38;1,92;;0;39,9582;;;957;956;0;950;950;0;48;17;484;484;0;4,3208;;62;0;;0;1;;;;11,32;2;161;0;117;0;94;0;320;2;;;0;60;;;;;;;0;2;N;20/5/2026 22:15;-117;;D;99,83;224500;59302;4;CBN8;N;17;48;;;;1,43;3;2240;;4;;50;37;118;0;0;0;0;0;0;0
20/5/2026 00:00;6;2026052036;7076;3;3885,8333;3885,8333;;12,1;14,68;;;;;;;6,86;8;;14399;;;;;;;;;18;17;;21;23;1;1;1;1;1;1;224475,7572;100;;;0;;;;;;;;;;;;2700;10,2;180;;;;0;0;0;485;5;0;0;0;0;0;0;0;0;0;3;3;0;0;0;;0;0;0;0;0;0;0;127;0;11,7202;0,25;;11,7543;0,02;;;0,38;1,92;;0;35,2577;;;957;956;0;;950;0;;;;484;0;4,289;;56;0;;0;0;;;;11,32;2;161;0;117;0;94;0;320;2;;;0;60;;;;;;;0;2;N;21/5/2026 02:15;-117;;D;99,83;224500;59303;5;CBN8;N;17;48;1;16408;;1,43;3;;;;;50;37;118;0;0;0;0;0;0;0
21/5/2026 00:00;1;2026052111;7076;3;3886;3886;12,8;12,1;12,8;;;;;;5,3;5,3;4;;14399;17;;;;;;;17;18;17;22;21;22;1;1;1;1;1;1;224472,3067;100;;;0;;;;;;;;;;;2300;;10,2;;;;;0;0;0;504;5;0;0;0;1;0;0;0;0;0;3;3;0;0;0;;0;0;0;0;0;0;0;149,3333;0;11,6819;0,25;;11,7726;-0,0113;;;0,3732;1,87;1,87;0;21,0317;;960;957;960;0;;950;0;;;;484;0;4,2931;;61;0;;0;1;;;;11,32;2;161;0;117;0;94;0;320;2;;;0;60;;;;;;;0;2;N;21/5/2026 06:15;-117;;D;99,83;224500;59304;6;CBN8;N;17;48;1;16408;;1,43;3;;;;;50;37;118;0;0;0;0;0;0;0
21/5/2026 00:00;2;2026052112;7076;3;3886,1667;3886,1667;;12,1;12,8;;;;;;;5,3;14;;14401;;21;;;;;;;18;17;;21;22;1;1;1;1;1;1;224473,8644;100;;;0;;;;;;;;;;;2300;;10,2;;;;;0;0;0;504;5;0;0;0;0;1;0;0;0;0;3;3;0;0;1;;0;0;0;0;0;0;0;166,6667;0;11,61;0,25;;11,709;-0,05;;;0,34;1,87;;0;16,8651;;;957;960;0;984;984;0;49;13;484;484;0;4,2788;1,6;75;0;;0;1;;;;11,32;5;161;0;117;0;94;0;320;2;;;0;60;;;;;;;0;1;N;21/5/2026 10:15;90;;D;99,83;224500;59305;7;CBN8;N;13;49;1;16409;;1,43;3;;;;;52;37;123;0;0;0;0;0;0;0
